route_id,service_id,trip_id,trip_headsign,block_id
4-37,1105-1105-Weekday-01,258061-1105-1105-Weekday-01,"Inbound",18719
4-37,1105-1105-Weekday-01,258062-1105-1105-Weekday-01,"Inbound",18719
4-37,1105-1105-Weekday-01,258063-1105-1105-Weekday-01,"Inbound",18719
4-37,1105-1105-Weekday-01,258064-1105-1105-Weekday-01,"Inbound",18719
4-37,1105-1105-Weekday-01,258065-1105-1105-Weekday-01,"Inbound",18719
4-37,1105-1105-Weekday-01,258066-1105-1105-Weekday-01,"Inbound",18719
4-37,1105-1105-Weekday-01,258067-1105-1105-Weekday-01,"Inbound",18719
4-37,1105-1105-Weekday-01,258068-1105-1105-Weekday-01,"Inbound",18719
4-37,1105-1105-Weekday-01,258069-1105-1105-Weekday-01,"Inbound",18719
4-37,1105-1105-Weekday-01,258070-1105-1105-Weekday-01,"Inbound",18719
4-37,1105-1105-Weekday-01,258071-1105-1105-Weekday-01,"Inbound",18719
4-37,1105-1105-Weekday-01,258072-1105-1105-Weekday-01,"Inbound",18719
4-37,1105-1105-Weekday-01,258073-1105-1105-Weekday-01,"Inbound",18719
4-37,1105-1105-Weekday-01,258074-1105-1105-Weekday-01,"Inbound",18719
5-37,1105-1105-Weekday-01,258077-1105-1105-Weekday-01,"Outbound",18720
5-37,1105-1105-Weekday-01,258078-1105-1105-Weekday-01,"Outbound",18720
5-37,1105-1105-Weekday-01,258079-1105-1105-Weekday-01,"Outbound",18720
5-37,1105-1105-Weekday-01,258080-1105-1105-Weekday-01,"Outbound",18720
5-37,1105-1105-Weekday-01,258081-1105-1105-Weekday-01,"Outbound",18720
5-37,1105-1105-Weekday-01,258082-1105-1105-Weekday-01,"Outbound",18720
5-37,1105-1105-Weekday-01,258083-1105-1105-Weekday-01,"Outbound",18720
5-37,1105-1105-Weekday-01,258084-1105-1105-Weekday-01,"Outbound",18720
5-37,1105-1105-Weekday-01,258085-1105-1105-Weekday-01,"Outbound",18720
5-37,1105-1105-Weekday-01,258086-1105-1105-Weekday-01,"Outbound",18720
5-37,1105-1105-Weekday-01,258087-1105-1105-Weekday-01,"Outbound",18720
5-37,1105-1105-Weekday-01,258088-1105-1105-Weekday-01,"Outbound",18720
5-37,1105-1105-Weekday-01,258089-1105-1105-Weekday-01,"Outbound",18720
5-37,1105-1105-Weekday-01,258090-1105-1105-Weekday-01,"Inbound",18720
5-37,1105-1105-Weekday-01,258091-1105-1105-Weekday-01,"Inbound",18720
5-37,1105-1105-Weekday-01,258092-1105-1105-Weekday-01,"Inbound",18720
5-37,1105-1105-Weekday-01,258093-1105-1105-Weekday-01,"Inbound",18720
5-37,1105-1105-Weekday-01,258094-1105-1105-Weekday-01,"Inbound",18720
5-37,1105-1105-Weekday-01,258095-1105-1105-Weekday-01,"Inbound",18720
5-37,1105-1105-Weekday-01,258096-1105-1105-Weekday-01,"Inbound",18720
5-37,1105-1105-Weekday-01,258097-1105-1105-Weekday-01,"Inbound",18720
5-37,1105-1105-Weekday-01,258098-1105-1105-Weekday-01,"Inbound",18720
5-37,1105-1105-Weekday-01,258099-1105-1105-Weekday-01,"Inbound",18720
5-37,1105-1105-Weekday-01,258100-1105-1105-Weekday-01,"Inbound",18720
5-37,1105-1105-Weekday-01,258101-1105-1105-Weekday-01,"Inbound",18720
5-37,1105-1105-Weekday-01,258102-1105-1105-Weekday-01,"Inbound",18720
5-37,1105-1105-Weekday-01,258105-1105-1105-Weekday-01,"Inbound",18721
5-37,1105-1105-Weekday-01,258106-1105-1105-Weekday-01,"Inbound",18721
5-37,1105-1105-Weekday-01,258107-1105-1105-Weekday-01,"Inbound",18721
5-37,1105-1105-Weekday-01,258108-1105-1105-Weekday-01,"Inbound",18721
5-37,1105-1105-Weekday-01,258109-1105-1105-Weekday-01,"Inbound",18721
5-37,1105-1105-Weekday-01,258110-1105-1105-Weekday-01,"Inbound",18721
5-37,1105-1105-Weekday-01,258111-1105-1105-Weekday-01,"Inbound",18721
5-37,1105-1105-Weekday-01,258112-1105-1105-Weekday-01,"Inbound",18721
5-37,1105-1105-Weekday-01,258113-1105-1105-Weekday-01,"Inbound",18721
5-37,1105-1105-Weekday-01,258114-1105-1105-Weekday-01,"Inbound",18721
5-37,1105-1105-Weekday-01,258115-1105-1105-Weekday-01,"Inbound",18721
5-37,1105-1105-Weekday-01,258116-1105-1105-Weekday-01,"Inbound",18721
5-37,1105-1105-Weekday-01,258117-1105-1105-Weekday-01,"Inbound",18721
5-37,1105-1105-Weekday-01,258118-1105-1105-Weekday-01,"Outbound",18721
5-37,1105-1105-Weekday-01,258119-1105-1105-Weekday-01,"Outbound",18721
5-37,1105-1105-Weekday-01,258120-1105-1105-Weekday-01,"Outbound",18721
5-37,1105-1105-Weekday-01,258121-1105-1105-Weekday-01,"Outbound",18721
5-37,1105-1105-Weekday-01,258122-1105-1105-Weekday-01,"Outbound",18721
5-37,1105-1105-Weekday-01,258123-1105-1105-Weekday-01,"Outbound",18721
5-37,1105-1105-Weekday-01,258124-1105-1105-Weekday-01,"Outbound",18721
5-37,1105-1105-Weekday-01,258125-1105-1105-Weekday-01,"Outbound",18721
5-37,1105-1105-Weekday-01,258126-1105-1105-Weekday-01,"Outbound",18721
5-37,1105-1105-Weekday-01,258127-1105-1105-Weekday-01,"Outbound",18721
5-37,1105-1105-Weekday-01,258128-1105-1105-Weekday-01,"Outbound",18721
5-37,1105-1105-Weekday-01,258129-1105-1105-Weekday-01,"Outbound",18721
5-37,1105-1105-Weekday-01,258130-1105-1105-Weekday-01,"Outbound",18721
6-37,1105-1105-Weekday-01,258133-1105-1105-Weekday-01,"Outbound",18722
6-37,1105-1105-Weekday-01,258134-1105-1105-Weekday-01,"Outbound",18722
6-37,1105-1105-Weekday-01,258135-1105-1105-Weekday-01,"Outbound",18722
6-37,1105-1105-Weekday-01,258136-1105-1105-Weekday-01,"Outbound",18722
6-37,1105-1105-Weekday-01,258137-1105-1105-Weekday-01,"Outbound",18722
6-37,1105-1105-Weekday-01,258138-1105-1105-Weekday-01,"Outbound",18722
6-37,1105-1105-Weekday-01,258139-1105-1105-Weekday-01,"Outbound",18722
6-37,1105-1105-Weekday-01,258140-1105-1105-Weekday-01,"Outbound",18722
6-37,1105-1105-Weekday-01,258141-1105-1105-Weekday-01,"Outbound",18722
56-37,1105-1105-Weekday-01,258142-1105-1105-Weekday-01,"Outbound",18722
56-37,1105-1105-Weekday-01,258143-1105-1105-Weekday-01,"Outbound",18722
56-37,1105-1105-Weekday-01,258144-1105-1105-Weekday-01,"Outbound",18722
56-37,1105-1105-Weekday-01,258145-1105-1105-Weekday-01,"Outbound",18722
56-37,1105-1105-Weekday-01,258146-1105-1105-Weekday-01,"Outbound",18722
56-37,1105-1105-Weekday-01,258147-1105-1105-Weekday-01,"Outbound",18722
56-37,1105-1105-Weekday-01,258148-1105-1105-Weekday-01,"Outbound",18722
56-37,1105-1105-Weekday-01,258149-1105-1105-Weekday-01,"Outbound",18722
56-37,1105-1105-Weekday-01,258150-1105-1105-Weekday-01,"Outbound",18722
56-37,1105-1105-Weekday-01,258151-1105-1105-Weekday-01,"Inbound",18722
56-37,1105-1105-Weekday-01,258152-1105-1105-Weekday-01,"Inbound",18722
56-37,1105-1105-Weekday-01,258153-1105-1105-Weekday-01,"Inbound",18722
56-37,1105-1105-Weekday-01,258154-1105-1105-Weekday-01,"Inbound",18722
56-37,1105-1105-Weekday-01,258155-1105-1105-Weekday-01,"Inbound",18722
56-37,1105-1105-Weekday-01,258156-1105-1105-Weekday-01,"Inbound",18722
56-37,1105-1105-Weekday-01,258157-1105-1105-Weekday-01,"Inbound",18722
56-37,1105-1105-Weekday-01,258158-1105-1105-Weekday-01,"Inbound",18722
56-37,1105-1105-Weekday-01,258159-1105-1105-Weekday-01,"Inbound",18722
6-37,1105-1105-Weekday-01,258160-1105-1105-Weekday-01,"Inbound",18722
6-37,1105-1105-Weekday-01,258161-1105-1105-Weekday-01,"Inbound",18722
6-37,1105-1105-Weekday-01,258162-1105-1105-Weekday-01,"Inbound",18722
6-37,1105-1105-Weekday-01,258163-1105-1105-Weekday-01,"Inbound",18722
6-37,1105-1105-Weekday-01,258164-1105-1105-Weekday-01,"Inbound",18722
6-37,1105-1105-Weekday-01,258165-1105-1105-Weekday-01,"Inbound",18722
6-37,1105-1105-Weekday-01,258166-1105-1105-Weekday-01,"Inbound",18722
6-37,1105-1105-Weekday-01,258167-1105-1105-Weekday-01,"Inbound",18722
6-37,1105-1105-Weekday-01,258168-1105-1105-Weekday-01,"Inbound",18722
6-37,1105-1105-Weekday-01,258171-1105-1105-Weekday-01,"Outbound",18723
6-37,1105-1105-Weekday-01,258172-1105-1105-Weekday-01,"Outbound",18723
57-37,1105-1105-Weekday-01,258173-1105-1105-Weekday-01,"Outbound",18723
57-37,1105-1105-Weekday-01,258174-1105-1105-Weekday-01,"Outbound",18723
57-37,1105-1105-Weekday-01,258175-1105-1105-Weekday-01,"Inbound",18723
57-37,1105-1105-Weekday-01,258176-1105-1105-Weekday-01,"Inbound",18723
6-37,1105-1105-Weekday-01,258177-1105-1105-Weekday-01,"Inbound",18723
6-37,1105-1105-Weekday-01,258180-1105-1105-Weekday-01,"Outbound",18724
6-37,1105-1105-Weekday-01,258181-1105-1105-Weekday-01,"Outbound",18724
57-37,1105-1105-Weekday-01,258182-1105-1105-Weekday-01,"Outbound",18724
57-37,1105-1105-Weekday-01,258183-1105-1105-Weekday-01,"Outbound",18724
57-37,1105-1105-Weekday-01,258184-1105-1105-Weekday-01,"Outbound",18724
57-37,1105-1105-Weekday-01,258185-1105-1105-Weekday-01,"Inbound",18724
57-37,1105-1105-Weekday-01,258186-1105-1105-Weekday-01,"Inbound",18724
57-37,1105-1105-Weekday-01,258187-1105-1105-Weekday-01,"Inbound",18724
6-37,1105-1105-Weekday-01,258188-1105-1105-Weekday-01,"Inbound",18724
6-37,1105-1105-Weekday-01,258189-1105-1105-Weekday-01,"Inbound",18724
6-37,1105-1105-Weekday-01,258192-1105-1105-Weekday-01,"Outbound",18725
6-37,1105-1105-Weekday-01,258193-1105-1105-Weekday-01,"Outbound",18725
6-37,1105-1105-Weekday-01,258194-1105-1105-Weekday-01,"Outbound",18725
6-37,1105-1105-Weekday-01,258195-1105-1105-Weekday-01,"Outbound",18725
6-37,1105-1105-Weekday-01,258196-1105-1105-Weekday-01,"Outbound",18725
6-37,1105-1105-Weekday-01,258197-1105-1105-Weekday-01,"Outbound",18725
6-37,1105-1105-Weekday-01,258198-1105-1105-Weekday-01,"Outbound",18725
6-37,1105-1105-Weekday-01,258199-1105-1105-Weekday-01,"Outbound",18725
6-37,1105-1105-Weekday-01,258200-1105-1105-Weekday-01,"Outbound",18725
56-37,1105-1105-Weekday-01,258201-1105-1105-Weekday-01,"Outbound",18725
56-37,1105-1105-Weekday-01,258202-1105-1105-Weekday-01,"Outbound",18725
56-37,1105-1105-Weekday-01,258203-1105-1105-Weekday-01,"Outbound",18725
56-37,1105-1105-Weekday-01,258204-1105-1105-Weekday-01,"Outbound",18725
56-37,1105-1105-Weekday-01,258205-1105-1105-Weekday-01,"Outbound",18725
56-37,1105-1105-Weekday-01,258206-1105-1105-Weekday-01,"Outbound",18725
56-37,1105-1105-Weekday-01,258207-1105-1105-Weekday-01,"Outbound",18725
56-37,1105-1105-Weekday-01,258208-1105-1105-Weekday-01,"Outbound",18725
56-37,1105-1105-Weekday-01,258209-1105-1105-Weekday-01,"Inbound",18725
56-37,1105-1105-Weekday-01,258210-1105-1105-Weekday-01,"Inbound",18725
56-37,1105-1105-Weekday-01,258211-1105-1105-Weekday-01,"Inbound",18725
56-37,1105-1105-Weekday-01,258212-1105-1105-Weekday-01,"Inbound",18725
56-37,1105-1105-Weekday-01,258213-1105-1105-Weekday-01,"Inbound",18725
56-37,1105-1105-Weekday-01,258214-1105-1105-Weekday-01,"Inbound",18725
56-37,1105-1105-Weekday-01,258215-1105-1105-Weekday-01,"Inbound",18725
56-37,1105-1105-Weekday-01,258216-1105-1105-Weekday-01,"Inbound",18725
6-37,1105-1105-Weekday-01,258217-1105-1105-Weekday-01,"Inbound",18725
6-37,1105-1105-Weekday-01,258218-1105-1105-Weekday-01,"Inbound",18725
6-37,1105-1105-Weekday-01,258219-1105-1105-Weekday-01,"Inbound",18725
6-37,1105-1105-Weekday-01,258220-1105-1105-Weekday-01,"Inbound",18725
6-37,1105-1105-Weekday-01,258221-1105-1105-Weekday-01,"Inbound",18725
6-37,1105-1105-Weekday-01,258222-1105-1105-Weekday-01,"Inbound",18725
6-37,1105-1105-Weekday-01,258223-1105-1105-Weekday-01,"Inbound",18725
6-37,1105-1105-Weekday-01,258224-1105-1105-Weekday-01,"Inbound",18725
6-37,1105-1105-Weekday-01,258225-1105-1105-Weekday-01,"Inbound",18725
6-37,1105-1105-Weekday-01,258228-1105-1105-Weekday-01,"Inbound",18701
6-37,1105-1105-Weekday-01,258229-1105-1105-Weekday-01,"Outbound",18701
6-37,1105-1105-Weekday-01,258230-1105-1105-Weekday-01,"Outbound",18708
6-37,1105-1105-Weekday-01,258231-1105-1105-Weekday-01,"Inbound",18708
6-37,1105-1105-Weekday-01,258232-1105-1105-Weekday-01,"Inbound",18708
6-37,1105-1105-Weekday-01,258233-1105-1105-Weekday-01,"Outbound",18708
7-37,1105-1105-Weekday-01,258234-1105-1105-Weekday-01,"Outbound",18726
7-37,1105-1105-Weekday-01,258235-1105-1105-Weekday-01,"Outbound",18726
7-37,1105-1105-Weekday-01,258236-1105-1105-Weekday-01,"Outbound",18726
7-37,1105-1105-Weekday-01,258237-1105-1105-Weekday-01,"Outbound",18726
7-37,1105-1105-Weekday-01,258238-1105-1105-Weekday-01,"Outbound",18726
7-37,1105-1105-Weekday-01,258239-1105-1105-Weekday-01,"Outbound",18726
7-37,1105-1105-Weekday-01,258240-1105-1105-Weekday-01,"Outbound",18726
7-37,1105-1105-Weekday-01,258241-1105-1105-Weekday-01,"Outbound",18726
7-37,1105-1105-Weekday-01,258242-1105-1105-Weekday-01,"Outbound",18726
7-37,1105-1105-Weekday-01,258243-1105-1105-Weekday-01,"Outbound",18726
7-37,1105-1105-Weekday-01,258244-1105-1105-Weekday-01,"Outbound",18726
7-37,1105-1105-Weekday-01,258245-1105-1105-Weekday-01,"Inbound",18726
7-37,1105-1105-Weekday-01,258246-1105-1105-Weekday-01,"Inbound",18726
7-37,1105-1105-Weekday-01,258247-1105-1105-Weekday-01,"Inbound",18726
7-37,1105-1105-Weekday-01,258248-1105-1105-Weekday-01,"Inbound",18726
7-37,1105-1105-Weekday-01,258249-1105-1105-Weekday-01,"Inbound",18726
7-37,1105-1105-Weekday-01,258250-1105-1105-Weekday-01,"Inbound",18726
7-37,1105-1105-Weekday-01,258251-1105-1105-Weekday-01,"Inbound",18726
7-37,1105-1105-Weekday-01,258252-1105-1105-Weekday-01,"Inbound",18726
7-37,1105-1105-Weekday-01,258253-1105-1105-Weekday-01,"Inbound",18726
7-37,1105-1105-Weekday-01,258254-1105-1105-Weekday-01,"Inbound",18726
7-37,1105-1105-Weekday-01,258255-1105-1105-Weekday-01,"Inbound",18726
7-37,1105-1105-Weekday-01,258258-1105-1105-Weekday-01,"Inbound",18727
7-37,1105-1105-Weekday-01,258259-1105-1105-Weekday-01,"Inbound",18727
7-37,1105-1105-Weekday-01,258260-1105-1105-Weekday-01,"Inbound",18727
7-37,1105-1105-Weekday-01,258261-1105-1105-Weekday-01,"Inbound",18727
7-37,1105-1105-Weekday-01,258262-1105-1105-Weekday-01,"Inbound",18727
7-37,1105-1105-Weekday-01,258263-1105-1105-Weekday-01,"Inbound",18727
7-37,1105-1105-Weekday-01,258264-1105-1105-Weekday-01,"Inbound",18727
7-37,1105-1105-Weekday-01,258265-1105-1105-Weekday-01,"Inbound",18727
7-37,1105-1105-Weekday-01,258266-1105-1105-Weekday-01,"Inbound",18727
7-37,1105-1105-Weekday-01,258267-1105-1105-Weekday-01,"Inbound",18727
7-37,1105-1105-Weekday-01,258268-1105-1105-Weekday-01,"Inbound",18727
7-37,1105-1105-Weekday-01,258269-1105-1105-Weekday-01,"Inbound",18727
7-37,1105-1105-Weekday-01,258270-1105-1105-Weekday-01,"Outbound",18727
7-37,1105-1105-Weekday-01,258271-1105-1105-Weekday-01,"Outbound",18727
7-37,1105-1105-Weekday-01,258272-1105-1105-Weekday-01,"Outbound",18727
7-37,1105-1105-Weekday-01,258273-1105-1105-Weekday-01,"Outbound",18727
7-37,1105-1105-Weekday-01,258274-1105-1105-Weekday-01,"Outbound",18727
7-37,1105-1105-Weekday-01,258275-1105-1105-Weekday-01,"Outbound",18727
7-37,1105-1105-Weekday-01,258276-1105-1105-Weekday-01,"Outbound",18727
7-37,1105-1105-Weekday-01,258277-1105-1105-Weekday-01,"Outbound",18727
7-37,1105-1105-Weekday-01,258278-1105-1105-Weekday-01,"Outbound",18727
7-37,1105-1105-Weekday-01,258279-1105-1105-Weekday-01,"Outbound",18727
7-37,1105-1105-Weekday-01,258280-1105-1105-Weekday-01,"Outbound",18727
7-37,1105-1105-Weekday-01,258281-1105-1105-Weekday-01,"Outbound",18727
9-37,1105-1105-Weekday-01,258282-1105-1105-Weekday-01,"Outbound",18727
9-37,1105-1105-Weekday-01,258283-1105-1105-Weekday-01,"Inbound",18727
9-37,1105-1105-Weekday-01,258284-1105-1105-Weekday-01,"Outbound",18727
9-37,1105-1105-Weekday-01,258287-1105-1105-Weekday-01,"Inbound",18728
9-37,1105-1105-Weekday-01,258288-1105-1105-Weekday-01,"Inbound",18728
9-37,1105-1105-Weekday-01,258289-1105-1105-Weekday-01,"Outbound",18728
9-37,1105-1105-Weekday-01,258290-1105-1105-Weekday-01,"Outbound",18728
7-37,1105-1105-Weekday-01,258291-1105-1105-Weekday-01,"Outbound",18728
7-37,1105-1105-Weekday-01,258292-1105-1105-Weekday-01,"Outbound",18728
7-37,1105-1105-Weekday-01,258293-1105-1105-Weekday-01,"Outbound",18728
7-37,1105-1105-Weekday-01,258294-1105-1105-Weekday-01,"Outbound",18728
7-37,1105-1105-Weekday-01,258295-1105-1105-Weekday-01,"Outbound",18728
7-37,1105-1105-Weekday-01,258296-1105-1105-Weekday-01,"Outbound",18728
7-37,1105-1105-Weekday-01,258297-1105-1105-Weekday-01,"Outbound",18728
7-37,1105-1105-Weekday-01,258298-1105-1105-Weekday-01,"Outbound",18728
7-37,1105-1105-Weekday-01,258299-1105-1105-Weekday-01,"Outbound",18728
7-37,1105-1105-Weekday-01,258300-1105-1105-Weekday-01,"Outbound",18728
7-37,1105-1105-Weekday-01,258301-1105-1105-Weekday-01,"Outbound",18728
7-37,1105-1105-Weekday-01,258302-1105-1105-Weekday-01,"Inbound",18728
7-37,1105-1105-Weekday-01,258303-1105-1105-Weekday-01,"Inbound",18728
7-37,1105-1105-Weekday-01,258304-1105-1105-Weekday-01,"Inbound",18728
7-37,1105-1105-Weekday-01,258305-1105-1105-Weekday-01,"Inbound",18728
7-37,1105-1105-Weekday-01,258306-1105-1105-Weekday-01,"Inbound",18728
7-37,1105-1105-Weekday-01,258307-1105-1105-Weekday-01,"Inbound",18728
7-37,1105-1105-Weekday-01,258308-1105-1105-Weekday-01,"Inbound",18728
7-37,1105-1105-Weekday-01,258309-1105-1105-Weekday-01,"Inbound",18728
7-37,1105-1105-Weekday-01,258310-1105-1105-Weekday-01,"Inbound",18728
7-37,1105-1105-Weekday-01,258311-1105-1105-Weekday-01,"Inbound",18728
9-37,1105-1105-Weekday-01,258314-1105-1105-Weekday-01,"Outbound",18729
9-37,1105-1105-Weekday-01,258315-1105-1105-Weekday-01,"Outbound",18729
9-37,1105-1105-Weekday-01,258316-1105-1105-Weekday-01,"Outbound",18729
9-37,1105-1105-Weekday-01,258317-1105-1105-Weekday-01,"Outbound",18729
9-37,1105-1105-Weekday-01,258318-1105-1105-Weekday-01,"Outbound",18729
9-37,1105-1105-Weekday-01,258319-1105-1105-Weekday-01,"Outbound",18729
9-37,1105-1105-Weekday-01,258320-1105-1105-Weekday-01,"Outbound",18729
9-37,1105-1105-Weekday-01,258321-1105-1105-Weekday-01,"Outbound",18729
9-37,1105-1105-Weekday-01,258322-1105-1105-Weekday-01,"Outbound",18729
9-37,1105-1105-Weekday-01,258323-1105-1105-Weekday-01,"Outbound",18729
9-37,1105-1105-Weekday-01,258324-1105-1105-Weekday-01,"Outbound",18729
9-37,1105-1105-Weekday-01,258325-1105-1105-Weekday-01,"Inbound",18729
9-37,1105-1105-Weekday-01,258326-1105-1105-Weekday-01,"Inbound",18729
9-37,1105-1105-Weekday-01,258327-1105-1105-Weekday-01,"Inbound",18729
9-37,1105-1105-Weekday-01,258328-1105-1105-Weekday-01,"Inbound",18729
9-37,1105-1105-Weekday-01,258329-1105-1105-Weekday-01,"Inbound",18729
9-37,1105-1105-Weekday-01,258330-1105-1105-Weekday-01,"Inbound",18729
9-37,1105-1105-Weekday-01,258331-1105-1105-Weekday-01,"Inbound",18729
9-37,1105-1105-Weekday-01,258332-1105-1105-Weekday-01,"Inbound",18729
9-37,1105-1105-Weekday-01,258333-1105-1105-Weekday-01,"Inbound",18729
9-37,1105-1105-Weekday-01,258334-1105-1105-Weekday-01,"Inbound",18729
9-37,1105-1105-Weekday-01,258335-1105-1105-Weekday-01,"Inbound",18729
9-37,1105-1105-Weekday-01,258336-1105-1105-Weekday-01,"Inbound",18729
9-37,1105-1105-Weekday-01,258339-1105-1105-Weekday-01,"Inbound",18730
9-37,1105-1105-Weekday-01,258340-1105-1105-Weekday-01,"Inbound",18730
9-37,1105-1105-Weekday-01,258341-1105-1105-Weekday-01,"Inbound",18730
9-37,1105-1105-Weekday-01,258342-1105-1105-Weekday-01,"Inbound",18730
9-37,1105-1105-Weekday-01,258343-1105-1105-Weekday-01,"Inbound",18730
9-37,1105-1105-Weekday-01,258344-1105-1105-Weekday-01,"Inbound",18730
9-37,1105-1105-Weekday-01,258345-1105-1105-Weekday-01,"Inbound",18730
9-37,1105-1105-Weekday-01,258346-1105-1105-Weekday-01,"Inbound",18730
9-37,1105-1105-Weekday-01,258347-1105-1105-Weekday-01,"Inbound",18730
9-37,1105-1105-Weekday-01,258348-1105-1105-Weekday-01,"Outbound",18730
9-37,1105-1105-Weekday-01,258349-1105-1105-Weekday-01,"Outbound",18730
9-37,1105-1105-Weekday-01,258350-1105-1105-Weekday-01,"Outbound",18730
9-37,1105-1105-Weekday-01,258351-1105-1105-Weekday-01,"Outbound",18730
9-37,1105-1105-Weekday-01,258352-1105-1105-Weekday-01,"Outbound",18730
9-37,1105-1105-Weekday-01,258353-1105-1105-Weekday-01,"Outbound",18730
9-37,1105-1105-Weekday-01,258354-1105-1105-Weekday-01,"Outbound",18730
9-37,1105-1105-Weekday-01,258355-1105-1105-Weekday-01,"Outbound",18730
9-37,1105-1105-Weekday-01,258356-1105-1105-Weekday-01,"Outbound",18730
9-37,1105-1105-Weekday-01,258359-1105-1105-Weekday-01,"Outbound",18731
9-37,1105-1105-Weekday-01,258360-1105-1105-Weekday-01,"Outbound",18731
9-37,1105-1105-Weekday-01,258361-1105-1105-Weekday-01,"Inbound",18731
9-37,1105-1105-Weekday-01,258362-1105-1105-Weekday-01,"Inbound",18731
9-37,1105-1105-Weekday-01,258363-1105-1105-Weekday-01,"Inbound",18731
9-37,1105-1105-Weekday-01,258366-1105-1105-Weekday-01,"Outbound",18732
9-37,1105-1105-Weekday-01,258367-1105-1105-Weekday-01,"Outbound",18732
9-37,1105-1105-Weekday-01,258370-1105-1105-Weekday-01,"Inbound",18732
9-37,1105-1105-Weekday-01,258371-1105-1105-Weekday-01,"Outbound",18733
9-37,1105-1105-Weekday-01,258372-1105-1105-Weekday-01,"Outbound",18733
9-37,1105-1105-Weekday-01,258373-1105-1105-Weekday-01,"Outbound",18733
9-37,1105-1105-Weekday-01,258374-1105-1105-Weekday-01,"Outbound",18733
9-37,1105-1105-Weekday-01,258375-1105-1105-Weekday-01,"Outbound",18733
9-37,1105-1105-Weekday-01,258376-1105-1105-Weekday-01,"Outbound",18733
9-37,1105-1105-Weekday-01,258377-1105-1105-Weekday-01,"Outbound",18733
9-37,1105-1105-Weekday-01,258378-1105-1105-Weekday-01,"Outbound",18733
9-37,1105-1105-Weekday-01,258379-1105-1105-Weekday-01,"Outbound",18733
9-37,1105-1105-Weekday-01,258380-1105-1105-Weekday-01,"Outbound",18733
9-37,1105-1105-Weekday-01,258381-1105-1105-Weekday-01,"Outbound",18733
9-37,1105-1105-Weekday-01,258382-1105-1105-Weekday-01,"Inbound",18733
9-37,1105-1105-Weekday-01,258383-1105-1105-Weekday-01,"Inbound",18733
9-37,1105-1105-Weekday-01,258384-1105-1105-Weekday-01,"Inbound",18733
9-37,1105-1105-Weekday-01,258385-1105-1105-Weekday-01,"Inbound",18733
9-37,1105-1105-Weekday-01,258386-1105-1105-Weekday-01,"Inbound",18733
9-37,1105-1105-Weekday-01,258387-1105-1105-Weekday-01,"Inbound",18733
9-37,1105-1105-Weekday-01,258388-1105-1105-Weekday-01,"Inbound",18733
9-37,1105-1105-Weekday-01,258389-1105-1105-Weekday-01,"Inbound",18733
9-37,1105-1105-Weekday-01,258390-1105-1105-Weekday-01,"Inbound",18733
9-37,1105-1105-Weekday-01,258391-1105-1105-Weekday-01,"Inbound",18733
9-37,1105-1105-Weekday-01,258392-1105-1105-Weekday-01,"Inbound",18733
